frame_start	frame_end	parasubiculum	HATA	fimbria	hippocampal_fissure	HP_tail	presubiculum-head	presubiculum-body	subiculum-head	subiculum-body	CA1-head	CA1-body	CA3-head	CA3-body	CA4-head	CA4-body	GC-ML-DG-head	GC-ML-DG-body	molecular_layer_HP-head	molecular_layer_HP-body	Lateral-nucleus	Basal-nucleus	Central-nucleus	Medial-nucleus	Cortical-nucleus	Accessory-Basal-nucleus	Corticoamygdaloid-transitio	Anterior-amygdaloid-area-AAA	Paralaminar-nucleus
0	30	36.97808	9.09797	88.06033	62.3963	15.48061	44.61315	66.39833	13.60751	48.54921	31.65489	29.0616	32.92546	46.15653	25.11842	53.33126	31.2724	62.12717	31.26121	47.13736	93.12088	134.17463	66.19818	34.8435	53.881	83.61145	78.51176	113.03668	48.32371
30	60	607.16058	808.29441	1040.68128	941.36866	810.03175	644.30756	867.29404	555.43563	591.7636	706.89542	763.25554	1509.17402	1001.95362	1221.84217	912.88062	1114.70749	921.25702	838.76951	916.95342	696.11448	891.39423	718.87802	303.4618	754.58919	852.72331	931.48264	2189.37323	688.43213
60	90	1375.74775	2008.89873	2071.49129	1502.22452	1811.22169	1179.77465	1490.97335	1050.4371	1237.49571	1472.07681	1418.35542	2022.20351	2400.76829	1603.88666	1863.02834	1618.73226	1819.11731	1408.55649	1759.60932	1347.31347	1610.47945	1394.19405	967.11245	1394.60717	1698.56465	2080.68925	3773.30086	1210.27022
90	120	2853.84345	2319.57382	2546.78585	2485.59426	2607.39838	1980.92948	2540.79037	2059.10337	2176.56151	2128.587	2956.26633	2940.76034	3921.56382	2291.84601	3587.92815	2245.3089	3288.5995	2231.94375	3314.15191	1670.08055	2285.75229	1879.45468	1536.85394	2085.56761	2312.24225	3198.61987	3948.01807	1900.65247
120	150	2391.28574	2604.8294	3658.12742	3118.00753	2847.26375	2145.09108	2893.48498	2249.83928	2417.72431	2564.44085	3651.26675	3570.84711	4600.91252	2533.07773	4202.56592	2517.0144	3936.32783	2513.08603	3893.649	2105.77045	2783.64816	2051.4516	1865.67399	2659.65001	2687.86763	2894.01453	4041.99906	2668.26243
150	180	2315.52054	2988.1387	3483.95825	3065.79926	3207.22333	2493.3248	2913.07348	2346.76879	2492.80681	2503.54229	3586.67473	3548.81714	4083.28568	3247.40072	3765.00383	3024.88396	3556.55783	2707.17306	3523.4939	2323.53055	2681.5607	2709.31288	2144.83875	2369.65338	2981.53848	2704.75697	3087.16265	2327.74072
180	240	2053.20362	2509.1275	3114.75888	2573.06895	2395.16529	2243.65269	2386.26106	2191.74463	2554.66049	2817.41982	3277.61104	3424.26111	3480.28737	2840.19693	3243.93922	2880.44461	3160.98386	2816.8675	3181.29382	2206.31813	2619.84801	2900.82148	1814.67466	2259.74242	2617.11029	2168.74656	3084.64974	2362.38713
240	300	2378.94859	3087.10095	2711.19836	2435.16375	2837.7417	2770.40526	2452.93127	2371.99511	2220.17909	2447.47559	2761.1183	3661.62829	3658.3516	2804.46494	3211.69194	2709.43038	3019.0656	2721.62022	2928.57297	2289.31089	2847.39986	3014.40374	2257.73839	2911.21416	3274.22346	2823.21369	3078.77908	2397.4378
300	360	1818.88701	2226.39794	2887.42117	2534.70957	2781.49665	2104.88885	2320.3853	2626.97438	2358.28887	2330.0343	3269.53989	3321.82994	3504.11074	3030.35225	3124.77572	2895.63921	2992.33025	2645.93401	3049.84817	2226.28607	2481.85225	2889.76532	2609.62262	2517.35127	2715.2206	2397.81814	3174.89733	1990.09252
360	480	2142.85825	2407.51674	2725.3047	2547.3109	2450.97497	2475.4303	2093.69102	2474.04241	2307.38142	2596.4677	3101.63553	3119.65541	3492.6174	2774.76231	3229.77419	2632.64633	3017.27031	2748.18886	3014.87318	2293.12174	2598.8338	2489.64162	1759.65525	2433.65547	2760.58017	2678.75431	2724.18521	2400.56449
